blinking,avg_EAR,avg_MAR,avg_PUC,avg_MOE,avg_Vertical Tilt,avg_Horizontal Tilt,std_EAR,std_MAR,std_PUC,std_MOE,std_Vertical Tilt,std_Horizontal Tilt,avg_delta,avg_theta,avg_alpha,avg_beta,avg_hjorth_activity,avg_hjorth_mobility,avg_hjorth_complexity,avg_DFA,avg_PFD,avg_LZC,avg_HFD,avg_sample_entropy,avg_fuzzy_entropy,avg_spectral_entropy,avg_wave_entropy,avg_mean_hr,avg_std_hr,avg_cvsd,avg_nni_20,avg_nni_50,avg_pnni_20,avg_pnni_50,avg_lf,avg_hf,avg_lf_hf_ratio,std_mean_hr,std_std_hr,std_cvsd,std_nni_20,std_nni_50,std_pnni_20,std_pnni_50,std_lf,std_hf,std_lf_hf_ratio,avg_VAR,avg_RMS,avg_IEMG,avg_MAV,avg_LOG,avg_WL,avg_ACC,avg_DASDV,avg_ZC,avg_MNP,avg_TP,avg_MNF,avg_MDF,avg_PKF,avg_WENT,std_VAR,std_RMS,std_IEMG,std_MAV,std_LOG,std_WL,std_ACC,std_DASDV,std_ZC,std_MNP,std_TP,std_MNF,std_MDF,std_PKF,std_WENT
19.25405598817337,0.2438456281474895,0.327033203606086,0.4916431262492591,1.437893975234486,-0.02827612677738522,-0.002189856957084682,0.04435058460985654,0.03379455264412112,0.02708067675222093,0.6128713526791483,0.009782229749432996,0.005647776288800186,52.565277254815726,19.155277028265463,16.01101507745226,51.888420707225045,0.9184516049999135,0.3050707522613342,3.528025553689691,1.2101274061260354,1.016326503721601,0.43145967923738987,2.0188483791386727,0.5464317650009788,0.5679517451073297,6.662194684093028,1.350905516138039,72.99886175462676,451.56749209097165,0.08663247532647173,8.746438746438747,4.717948717948718,69.45900525651656,38.44350717528194,1017.1873276651608,,,6.807564392377725,2163.586392959013,0.08189354850089628,2.8134966981941574,2.4137999047717553,16.579403520458953,19.508633104036118,5349.758347568521,,,51855.032236257975,182.3207882372374,191743.13046465602,102.26300291448321,4.893043528390951,38600.99461814466,20.58719712967715,39.62087282599722,204.43304843304844,47543.702924588135,48637208.09185366,3.2031063904272603,1.9404310786146723,0.91552734375,1.0004013713261521,83996.82959984083,136.48093537204596,140433.34655586863,74.8977848297966,1.6008647685059096,20320.48259584197,10.837590717782385,24.549041537475674,94.22565169695353,76985.70155404611,78756372.68978916,2.160968309668885,2.24618253024183,1.7627462069094033,0.43971809906393433
5.627012673960943,0.2888988668800015,0.2369318931172085,0.6483344432656685,0.8351947672716185,-0.0492421304135595,-0.016150092494578563,0.02750663786375558,0.019113712665608993,0.049135168945842474,0.19098937243726724,0.007769301144017992,0.004764459840424602,66.6498379081441,29.994787230854854,31.030937914894395,117.54267680764639,0.8260633136026599,0.36756908914210573,4.312604297189921,1.165205762605796,1.017740243825685,0.4414251088890469,2.0064727240997655,0.8354449524203588,1.1212861257496496,5.653166898924053,1.3117251421665561,64.17508281500089,1549.4729978606827,0.11265313970634226,8.122159090909092,5.926136363636363,81.87895345148019,60.79956119248399,2187.6044365105704,,,10.637932170393992,1797.933903609646,0.06708033100989175,2.7260043807340057,2.2092776646648056,15.872981670242323,18.141396626732206,2259.78187671782,,,1915.772508076111,36.50668365503043,45337.68831619185,24.18010043530232,3.028523957954576,22861.690944037855,12.192901836820191,16.92165147090644,383.71022727272725,1756.1215253749072,1796512.32045853,6.956392971132348,4.058837890625,5.157990889115767,1.6891483664847442,4389.989840583782,24.151599393679266,25995.858168884588,13.86445769007178,0.5900366037739097,6810.01978608623,3.632010552579323,5.885660365603675,92.99566893601786,4023.3991414907864,4115937.3217450753,3.1381577434610457,3.60795643300558,9.026452228607333,0.38748688765412687
19.72862779069877,0.24660154699004516,0.27288169251940203,0.5583989533050003,1.2034154399299868,-0.05670398630195955,-0.007202854708935415,0.04491131397968963,0.056931743550271814,0.03243677199812697,0.6844882141152929,0.007267792802791186,0.0044584979653332964,60.00328534452118,26.860404201555795,27.173095642672916,154.1351987701496,0.7660634748544224,0.611646869143533,1.7134101459890212,0.9259387392120392,1.020216086695206,0.35233020979831675,2.0538005389341074,0.884702358036978,0.5319950539063883,6.1453860708865875,1.2879043571023863,115.65872684412624,1805.1778873510925,0.25965114674609463,3.5660919540229883,2.867816091954023,49.01013861400058,40.94306599951417,4313.841249583622,,,42.06847790809204,4172.994094778881,0.18846313833371522,2.8413408912888247,2.069149097857942,30.387578618241083,26.486868759336037,8810.965582289315,,,11169.254052695307,98.61169430129122,133883.51714690353,71.40454247834855,5.086134099277337,41512.02266214623,22.139745419811327,36.912042714518485,179.79022988505747,10237.915265398748,10473387.316502916,4.1994493552173955,2.3701985677083335,1.1268703416846264,1.343626530926118,12661.389942341333,38.029213556600745,45208.422765680145,24.111158808362745,0.5954566550623219,20863.50226302508,11.127201206946708,24.39054959091566,40.57608458411233,11603.53420259068,11870415.489250265,1.9191337113277125,2.0071439160622293,0.46481279439193685,0.2888737581202858
10.271186440677965,0.26898383054807523,0.23630986105110513,0.5481086188693238,0.9165633190448437,-0.04126297358185192,-0.0016960423300481104,0.03422553288902152,0.04809141299010239,0.028415959454719864,0.4020687341086909,0.008161939882018895,0.007053253317418571,88.78925890630667,27.872134978433923,21.821168807054292,68.06884445582698,0.9286837162128186,0.23234918958716136,4.181177076014696,1.3161094954606636,1.0138875446964384,0.32550148982599714,1.991498535684965,0.3785983683074287,0.4613629393028269,6.048764729607424,1.370867714886134,74.0779142943046,834.0510375888822,0.08996215462454472,10.872832369942197,6.485549132947977,78.8008778500958,47.38033984697534,807.9640938289424,,,7.291547591807277,1372.7713021381144,0.038746727798874586,2.580722567789913,2.291242277115505,13.61046904231573,15.357823543990516,1082.2051561057685,,,1855.7679089395049,29.673479862248843,38188.25727656134,20.36707054749938,2.8282480059576547,21955.595010387337,11.709650672206578,17.56066924534551,365.6965317919075,1700.9500586181966,1740071.909966415,8.546632065107158,6.469550160314307,1.8349355355852601,2.032228654221636,12088.849325898755,31.23161895909528,31155.991584676547,16.61652884516083,0.6253072238125691,13618.63678639617,7.2632729527446225,12.632358259763526,87.77347249323492,11078.576106177203,11333383.356619276,2.6257644613367495,3.735911795029307,3.227677063496509,0.21573927981293523
15.406804106218717,-0.8758420499293437,-0.8605381816266001,-0.5467243667316526,0.047612130903250456,-1.1776747769690352,-1.1174676716197354,33.32253031178695,33.323038888673224,33.333493788128095,33.358659004747715,33.312433832513385,33.31444150254543,64.42340236130285,27.61257039244482,30.324213777783296,142.21219122713302,0.894548808384255,0.3545091541807166,4.147014308638286,1.3025778877089715,1.016226637927289,0.34199467076388496,1.9793363517061537,0.36290623127558846,0.42566216447427435,6.882931444111793,1.3326422791830197,118.41842369775108,1637.307049104786,0.2513334859769782,3.3133903133903133,2.675213675213675,45.51339604325103,37.9304670142105,4012.084288826426,,,40.418017806366585,3575.196582634499,0.20402366672147082,2.606985501697318,1.9878364872926164,30.219974817063378,26.465654010672207,7902.334345808582,,,31827.51936288995,124.01696551974258,156018.00136265846,83.20960072675118,5.25018414938397,34939.483225908705,18.63439105381797,35.71159643902433,149.65811965811966,29174.138782340513,29845143.974334348,2.9264471938841425,1.662555922809829,1.0422926682692308,0.9619548643595411,115052.0940816271,128.26195266685193,108485.74335973144,57.8590631251901,1.131029842198659,22859.002527716963,12.19146801478238,93.20098128770924,52.34024600104655,105442.4809498787,107867658.01172592,1.5460555703394747,1.6078232669912393,0.5840030762814652,0.312208170496294
22.270976732799124,0.25019963173460447,0.2638178373708412,0.5644972422736704,1.1413329286124085,-0.05984317139775012,-0.006200617842173517,0.04908097905912648,0.05277617895762355,0.03418407603555783,0.5456219129762949,0.008139655707526486,0.00565946694885119,114.31104115693212,44.74623042139691,32.0311876485605,75.83953316971339,0.9922533916909577,0.24267396562846208,3.3409379424665304,1.1690156460606569,1.0156578765298587,0.46057309742819025,2.029982384770748,0.6295558620290238,0.4841574591743097,5.24809039190955,1.3799486718934981,85.67062674324634,2127.3595890633537,0.1332236603028745,7.1164772727272725,4.84375,62.34351205649668,42.86712507634967,2967.053162781869,,,25.249278101512957,3385.8776370105115,0.11198157377331855,3.525968770736738,2.5194731648519477,25.761231357661966,19.927916354530993,5301.159707259976,,,34920.26319176811,160.28687065435787,203806.5791060332,108.69684218988438,5.765989551506755,43972.55320218201,23.452028374497072,36.61890383089109,139.95738636363637,32009.397259003887,32745613.39596097,3.096448945367031,1.891569657759233,1.3866424560546875,1.1196213212906698,51271.28798072783,96.08730374644723,115080.51930638887,61.3762769634074,1.1785527086986063,21065.39116009138,11.234875285382069,19.694331351346186,32.68862920852665,46989.937762080226,48070706.33060806,0.5513884085962235,0.5120741647614807,0.6423796670652907,0.19659839180812538
10.964122389326294,-1.0934489853535723,-1.1287359568366095,-0.703158382073637,-0.4628457118674037,-1.4620011173166982,-1.4157208606596785,37.18932085086982,37.18800450774707,37.20390841777758,37.21480912706066,37.175586336685264,37.17729843801977,90.47622242153534,35.17587434094832,32.973873686875216,127.70049618272618,0.9679655860959211,0.3628018748626664,3.559736418704801,1.138941676407805,1.017912728368829,0.4812751097002206,2.0230334260915677,0.7925204906404214,0.9667749766598409,5.307099564012362,1.3293753707393465,79.84711487143046,729.7638223970287,0.089052458312453,10.6875,6.09375,74.29249786854716,43.216156723832896,919.2201934958132,1.0064493482901185,40.505948448813406,5.0343557688235006,938.2557513890139,0.03364670697487266,2.5923976485450333,2.193680392576076,12.793915074347158,15.964372653242973,978.0402347345444,1.125475846282403,21.031793328018466,5521.750485286516,53.824557292584366,65783.73356287643,35.08465790020077,3.490656336103037,26110.915726874464,13.925821720999714,19.73962754307988,336.8068181818182,5062.3231673123055,5178756.600160488,6.06571621493929,3.7514079700816763,5.963585593483665,1.5060568849226428,24474.967664876614,51.24301435438315,49460.5706656394,26.37897102167435,0.7044161992192299,7246.86013911853,3.864992074196549,8.820959924382054,117.2910238325773,22430.950250264537,22946862.106020622,3.451837257364542,3.501354137505809,9.863322957495056,0.5367086644128403
8.948984011600535,0.28725532658388564,0.2443346423939288,0.6522845849273422,0.8988550056651793,-0.046648036616275784,-0.023707309954492155,0.04124987438120834,0.02796135111411758,0.06290315758973633,0.38130594199580065,0.011051778220781218,0.004040342500984846,44.06565459668219,12.090397080379999,6.179239132545582,17.843087123545942,0.8445015763633298,0.39434918445381556,3.516316697468557,1.1371357350143787,1.0197524534475033,0.3070212753690958,2.0089369775597503,0.6953356182070918,0.7883901968862331,4.336164616731652,1.2888057125339858,90.63669299591118,154.51158781893798,0.0742039347146808,12.130681818181818,5.417613636363637,68.54391687281587,30.95333088486981,254.92648750375156,0.8243022449300295,34.985814315664804,2.4983400271446587,202.8427327468885,0.015097467002135934,2.5517310503471533,2.1973711019793742,13.908482205266209,13.071081377948731,234.51392400145312,1.0425983314662548,21.478007914565612,4870.8412950922,66.27540807942532,77249.4638904447,41.199714074903845,3.7320641089638062,37794.55340176987,20.157095147610594,37.09434757243293,267.07670454545456,4464.4005780283305,4567081.791322982,9.943978687686217,9.52547246759588,4.4524452903053975,1.993224997426507,6426.77036118485,21.881142760577482,32142.674170002014,17.142759557334408,0.5942163659711658,10995.446094675377,5.864237917160202,6.398787119122564,67.57207702657536,5890.621572044707,6026105.8682017345,1.8463123574186984,2.6832158580069416,2.3599721579317468,0.17461494975301697
4.37535330695308,-0.29992134758187466,-0.34244614054496086,0.025237654093468863,0.29800817449580774,-0.6320707576914031,-0.6090818688553294,24.161640901743112,24.16063216322166,24.169533910716673,24.17870960054243,24.153592721422246,24.15414721893679,26.61594423724569,10.72724445682613,8.157739643051105,22.183641793904087,0.8054735280680033,0.4542032696555974,2.737432400007375,1.0581255231331685,1.019187529133413,0.39144924318937885,2.040110661620252,0.7515157420041998,0.7182139951320584,3.7006325428803195,1.2597361384593742,92.68314151862886,146.10708969977009,0.0683533191139586,11.715909090909092,4.3835227272727275,63.33020365588575,23.943727423423276,234.65766726402143,0.8075011909595325,34.750615071342914,2.108372957806267,242.2021278356801,0.014290630627899781,2.605496217074606,2.1619280850523257,12.930923445540484,12.028121866561543,227.7116404203668,1.0160699236188842,21.1696311492372,17291.234167496146,93.48290199464624,102347.65992345352,54.58541862584188,3.9667791849989866,39799.683073982094,21.226497639457115,41.40371398448969,229.48295454545453,15853.477289661305,16218107.267323513,8.829785959336387,8.22691483931108,4.39574501731179,1.8758984599029593,66650.1344154133,92.50082857544379,87785.84109346921,46.81911524985024,0.9451888413533136,15438.842239783397,8.234049194551146,25.97464616445961,56.952778928111115,61101.06991768339,62506394.52579011,2.675793290191999,3.399832470587475,3.17517975522519,0.3459301406315098
11.491525423728813,0.278884135428718,0.2324569062804235,0.5744885893942928,0.8646897482654221,-0.05081240684455071,0.0017091076416753735,0.03829399257347592,0.030272911419435417,0.03442684140665211,0.2721493611261735,0.01195146675142538,0.00965740767799216,50.96768455467356,17.16407937392977,13.21878004774826,53.91445839836166,0.8299151222096312,0.554739132110269,2.105923055692178,0.9737888476281517,1.019814413658876,0.366716653461733,2.0384824526538687,0.9065285113040288,0.8938439683481435,4.779739922574772,1.2857473490322768,93.30172757938439,176.84873869677392,0.06521782097943028,10.232954545454545,3.7301136363636362,54.89967804037492,20.39525885991652,215.50522410725964,1.0217959129354028,40.52500684236557,2.061256437629215,269.0949865822728,0.01700819860698552,2.599660012338549,2.0431153764856824,14.164714076566835,11.786710697832117,208.60226056686017,1.1495198808606353,20.935575138255086,10670.287150125741,73.30455388230106,90620.84857441745,48.33111923968931,4.022667800191332,37205.30336859394,19.8428284632501,34.4578976425148,241.66477272727272,9779.787982506718,10004723.10610437,8.199116934713567,7.083372636274858,2.9893354936079546,1.9759007630621506,79892.72479870584,72.78372474836392,91264.1949282018,48.67423729504097,0.855652087121809,12802.909723562298,6.828218519233226,8.962754927310357,55.31065272163946,73219.24222272106,74903284.79384364,1.7527139506215705,2.544298255743914,2.3364386032781668,0.23780537885454195
