Sat Sep 30 15:39:31 2023||0.386 -0.723 -0.547 -0.984 -0.233 0.107
Sat Sep 30 15:39:31 2023||0.380 -0.724 -0.554 -0.950 -0.213 0.096
Sat Sep 30 15:39:31 2023||0.382 -0.711 -0.539 -0.949 -0.217 0.101
Sat Sep 30 15:39:31 2023||0.369 -0.726 -0.549 -0.955 -0.212 0.087
Sat Sep 30 15:39:31 2023||0.388 -0.715 -0.544 -0.946 -0.231 0.100
Sat Sep 30 15:39:31 2023||0.380 -0.704 -0.544 -0.925 -0.228 0.096
Sat Sep 30 15:39:31 2023||0.393 -0.718 -0.549 -0.917 -0.209 0.113
Sat Sep 30 15:39:32 2023||0.401 -0.703 -0.547 -0.955 -0.223 0.110
Sat Sep 30 15:39:32 2023||0.397 -0.714 -0.549 -0.959 -0.213 0.113
Sat Sep 30 15:39:32 2023||0.398 -0.726 -0.547 -0.951 -0.221 0.108
Sat Sep 30 15:39:32 2023||0.392 -0.727 -0.549 -0.939 -0.226 0.119
Sat Sep 30 15:39:32 2023||0.402 -0.715 -0.563 -0.991 -0.229 0.119
Sat Sep 30 15:39:32 2023||0.394 -0.711 -0.552 -0.986 -0.235 0.119
Sat Sep 30 15:39:32 2023||0.396 -0.713 -0.548 -1.021 -0.218 0.098
Sat Sep 30 15:39:32 2023||0.401 -0.712 -0.550 -0.933 -0.216 0.114
Sat Sep 30 15:39:32 2023||0.381 -0.718 -0.553 -0.943 -0.221 0.128
Sat Sep 30 15:39:32 2023||0.382 -0.719 -0.553 -0.993 -0.222 0.108
Sat Sep 30 15:39:32 2023||0.391 -0.719 -0.544 -0.952 -0.215 0.099
Sat Sep 30 15:39:32 2023||0.393 -0.720 -0.549 -0.976 -0.229 0.110
Sat Sep 30 15:39:33 2023||0.404 -0.704 -0.538 -0.932 -0.215 0.115
Sat Sep 30 15:39:33 2023||0.400 -0.717 -0.550 -0.954 -0.229 0.109
Sat Sep 30 15:39:33 2023||0.370 -0.729 -0.547 -0.953 -0.219 0.104
Sat Sep 30 15:39:33 2023||0.378 -0.717 -0.565 -0.898 -0.215 0.101
Sat Sep 30 15:39:33 2023||0.380 -0.680 -0.568 -0.962 -0.214 0.100
Sat Sep 30 15:39:33 2023||0.399 -0.685 -0.569 -0.949 -0.236 0.092
Sat Sep 30 15:39:33 2023||0.414 -0.664 -0.573 -0.962 -0.228 0.095
Sat Sep 30 15:39:33 2023||0.401 -0.679 -0.570 -0.926 -0.225 0.101
Sat Sep 30 15:39:33 2023||0.391 -0.713 -0.575 -0.950 -0.215 0.103
Sat Sep 30 15:39:33 2023||0.404 -0.703 -0.563 -0.906 -0.214 0.096
Sat Sep 30 15:39:33 2023||0.390 -0.689 -0.558 -0.968 -0.208 0.099
Sat Sep 30 15:39:34 2023||0.404 -0.705 -0.580 -0.964 -0.215 0.103
Sat Sep 30 15:39:34 2023||0.408 -0.709 -0.570 -0.974 -0.225 0.093
Sat Sep 30 15:39:34 2023||0.411 -0.687 -0.570 -0.949 -0.221 0.115
Sat Sep 30 15:39:34 2023||0.405 -0.688 -0.562 -0.946 -0.229 0.100
Sat Sep 30 15:39:34 2023||0.399 -0.701 -0.582 -0.982 -0.215 0.112
Sat Sep 30 15:39:34 2023||0.405 -0.700 -0.552 -0.970 -0.217 0.111
Sat Sep 30 15:39:34 2023||0.402 -0.710 -0.561 -0.974 -0.233 0.113
Sat Sep 30 15:39:34 2023||0.391 -0.706 -0.567 -0.982 -0.215 0.121
Sat Sep 30 15:39:34 2023||0.412 -0.695 -0.563 -0.965 -0.227 0.108
Sat Sep 30 15:39:34 2023||0.399 -0.707 -0.565 -0.970 -0.237 0.113
