Sat Sep 30 15:27:35 2023||0.377 -0.716 -0.565 -0.966 -0.187 0.216
Sat Sep 30 15:27:35 2023||0.359 -0.655 -0.597 -0.925 -0.183 0.205
Sat Sep 30 15:27:35 2023||0.347 -0.809 -0.542 -0.918 -0.177 0.203
Sat Sep 30 15:27:35 2023||0.372 -0.706 -0.563 -0.899 -0.172 0.119
Sat Sep 30 15:27:35 2023||0.354 -0.735 -0.615 -0.963 -0.179 0.227
Sat Sep 30 15:27:36 2023||0.377 -0.712 -0.615 -0.963 -0.182 0.194
Sat Sep 30 15:27:36 2023||0.345 -0.723 -0.531 -0.973 -0.184 0.178
Sat Sep 30 15:27:36 2023||0.336 -0.732 -0.572 -0.947 -0.180 0.234
Sat Sep 30 15:27:36 2023||0.363 -0.698 -0.587 -0.956 -0.209 0.171
Sat Sep 30 15:27:36 2023||0.337 -0.709 -0.586 -0.948 -0.184 0.187
Sat Sep 30 15:27:36 2023||0.348 -0.717 -0.643 -0.938 -0.179 0.219
Sat Sep 30 15:27:36 2023||0.337 -0.718 -0.591 -0.947 -0.188 0.215
Sat Sep 30 15:27:36 2023||0.349 -0.697 -0.566 -0.938 -0.179 0.200
Sat Sep 30 15:27:36 2023||0.341 -0.691 -0.586 -0.961 -0.190 0.210
Sat Sep 30 15:27:36 2023||0.349 -0.703 -0.595 -0.956 -0.181 0.202
Sat Sep 30 15:27:36 2023||0.330 -0.732 -0.582 -0.949 -0.185 0.209
Sat Sep 30 15:27:37 2023||0.337 -0.700 -0.584 -0.946 -0.177 0.212
Sat Sep 30 15:27:37 2023||0.334 -0.722 -0.581 -0.952 -0.184 0.214
Sat Sep 30 15:27:37 2023||0.336 -0.708 -0.593 -0.939 -0.181 0.212
Sat Sep 30 15:27:37 2023||0.334 -0.727 -0.568 -0.942 -0.179 0.197
Sat Sep 30 15:27:37 2023||0.334 -0.714 -0.583 -0.947 -0.176 0.206
Sat Sep 30 15:27:37 2023||0.333 -0.723 -0.584 -0.950 -0.182 0.214
Sat Sep 30 15:27:37 2023||0.328 -0.715 -0.585 -0.968 -0.186 0.201
Sat Sep 30 15:27:37 2023||0.330 -0.729 -0.592 -0.947 -0.182 0.209
Sat Sep 30 15:27:37 2023||0.318 -0.709 -0.583 -0.964 -0.185 0.211
Sat Sep 30 15:27:37 2023||0.319 -0.739 -0.584 -0.940 -0.180 0.204
Sat Sep 30 15:27:37 2023||0.315 -0.718 -0.585 -0.947 -0.187 0.217
Sat Sep 30 15:27:37 2023||0.325 -0.713 -0.589 -0.923 -0.185 0.200
Sat Sep 30 15:27:38 2023||0.335 -0.720 -0.582 -0.948 -0.191 0.190
Sat Sep 30 15:27:38 2023||0.321 -0.736 -0.571 -0.941 -0.187 0.188
Sat Sep 30 15:27:38 2023||0.326 -0.706 -0.591 -0.949 -0.179 0.188
Sat Sep 30 15:27:38 2023||0.312 -0.730 -0.580 -0.921 -0.182 0.200
Sat Sep 30 15:27:38 2023||0.318 -0.709 -0.585 -0.938 -0.178 0.199
Sat Sep 30 15:27:38 2023||0.334 -0.703 -0.586 -0.915 -0.176 0.200
Sat Sep 30 15:27:38 2023||0.304 -0.744 -0.558 -0.946 -0.170 0.204
Sat Sep 30 15:27:38 2023||0.316 -0.715 -0.571 -0.970 -0.179 0.199
Sat Sep 30 15:27:38 2023||0.306 -0.740 -0.566 -0.962 -0.187 0.217
Sat Sep 30 15:27:38 2023||0.330 -0.720 -0.599 -0.949 -0.183 0.215
Sat Sep 30 15:27:38 2023||0.322 -0.748 -0.525 -0.968 -0.187 0.215
Sat Sep 30 15:27:38 2023||0.313 -0.746 -0.584 -0.939 -0.183 0.209
Sat Sep 30 15:27:39 2023||0.323 -0.702 -0.572 -0.953 -0.187 0.200
Sat Sep 30 15:27:39 2023||0.319 -0.754 -0.572 -0.940 -0.182 0.199
Sat Sep 30 15:27:39 2023||0.345 -0.700 -0.581 -0.936 -0.174 0.210
Sat Sep 30 15:27:39 2023||0.326 -0.741 -0.573 -0.961 -0.179 0.211
Sat Sep 30 15:27:39 2023||0.354 -0.674 -0.574 -0.949 -0.187 0.212
Sat Sep 30 15:27:39 2023||0.316 -0.741 -0.589 -0.951 -0.181 0.217
Sat Sep 30 15:27:39 2023||0.316 -0.737 -0.582 -0.946 -0.188 0.206
Sat Sep 30 15:27:39 2023||0.327 -0.729 -0.576 -0.950 -0.180 0.193
Sat Sep 30 15:27:40 2023||0.333 -0.722 -0.574 -0.934 -0.174 0.202
Sat Sep 30 15:27:40 2023||0.335 -0.723 -0.591 -0.956 -0.180 0.212
Sat Sep 30 15:27:40 2023||0.334 -0.727 -0.591 -0.955 -0.187 0.209
Sat Sep 30 15:27:40 2023||0.323 -0.734 -0.580 -0.958 -0.180 0.213
Sat Sep 30 15:27:40 2023||0.315 -0.717 -0.575 -0.937 -0.185 0.216
Sat Sep 30 15:27:40 2023||0.330 -0.705 -0.590 -0.946 -0.188 0.169
Sat Sep 30 15:27:40 2023||0.339 -0.716 -0.585 -0.933 -0.184 0.192
Sat Sep 30 15:27:40 2023||0.328 -0.719 -0.585 -0.936 -0.179 0.199
Sat Sep 30 15:27:40 2023||0.323 -0.726 -0.575 -0.950 -0.180 0.219
Sat Sep 30 15:27:40 2023||0.334 -0.728 -0.580 -0.966 -0.181 0.206
Sat Sep 30 15:27:40 2023||0.332 -0.726 -0.591 -0.949 -0.187 0.210
Sat Sep 30 15:27:40 2023||0.359 -0.710 -0.523 -1.032 -0.146 0.247
Sat Sep 30 15:27:40 2023||0.361 -0.727 -0.589 -0.937 -0.183 0.219
Sat Sep 30 15:27:40 2023||0.308 -0.753 -0.535 -0.958 -0.184 0.200
Sat Sep 30 15:27:40 2023||0.330 -0.738 -0.596 -0.922 -0.181 0.202
Sat Sep 30 15:27:41 2023||0.332 -0.706 -0.576 -0.940 -0.176 0.194
Sat Sep 30 15:27:41 2023||0.301 -0.752 -0.563 -0.925 -0.180 0.212
Sat Sep 30 15:27:41 2023||0.335 -0.719 -0.597 -0.969 -0.179 0.208
Sat Sep 30 15:27:41 2023||0.318 -0.732 -0.576 -0.955 -0.175 0.199
Sat Sep 30 15:27:41 2023||0.333 -0.712 -0.582 -0.963 -0.182 0.201
Sat Sep 30 15:27:41 2023||0.333 -0.736 -0.588 -0.965 -0.182 0.201
Sat Sep 30 15:27:41 2023||0.343 -0.741 -0.545 -0.964 -0.188 0.164
Sat Sep 30 15:27:41 2023||0.327 -0.760 -0.518 -0.964 -0.191 0.159
Sat Sep 30 15:27:41 2023||0.336 -0.758 -0.517 -0.947 -0.190 0.137
Sat Sep 30 15:27:41 2023||0.337 -0.740 -0.535 -0.950 -0.191 0.148
Sat Sep 30 15:27:41 2023||0.342 -0.733 -0.546 -0.932 -0.187 0.146
Sat Sep 30 15:27:41 2023||0.333 -0.742 -0.543 -0.941 -0.189 0.142
Sat Sep 30 15:27:42 2023||0.334 -0.741 -0.543 -0.943 -0.183 0.155
Sat Sep 30 15:27:42 2023||0.334 -0.750 -0.541 -0.956 -0.180 0.157
Sat Sep 30 15:27:42 2023||0.342 -0.759 -0.528 -0.941 -0.188 0.136
Sat Sep 30 15:27:42 2023||0.341 -0.750 -0.523 -0.951 -0.180 0.141
Sat Sep 30 15:27:42 2023||0.355 -0.747 -0.512 -0.921 -0.178 0.150
Sat Sep 30 15:27:42 2023||0.344 -0.751 -0.508 -0.969 -0.181 0.143
Sat Sep 30 15:27:42 2023||0.358 -0.749 -0.512 -0.956 -0.190 0.127
Sat Sep 30 15:27:42 2023||0.349 -0.755 -0.521 -0.961 -0.187 0.148
Sat Sep 30 15:27:42 2023||0.329 -0.734 -0.538 -0.943 -0.182 0.176
Sat Sep 30 15:27:42 2023||0.347 -0.730 -0.559 -0.962 -0.187 0.193
Sat Sep 30 15:27:42 2023||0.344 -0.711 -0.577 -0.963 -0.186 0.192
Sat Sep 30 15:27:42 2023||0.332 -0.738 -0.604 -0.956 -0.190 0.197
Sat Sep 30 15:27:43 2023||0.343 -0.726 -0.592 -0.956 -0.182 0.175
Sat Sep 30 15:27:43 2023||0.321 -0.746 -0.594 -0.946 -0.187 0.198
Sat Sep 30 15:27:43 2023||0.327 -0.706 -0.582 -0.940 -0.194 0.218
Sat Sep 30 15:27:43 2023||0.340 -0.734 -0.613 -0.946 -0.191 0.203
Sat Sep 30 15:27:43 2023||0.346 -0.723 -0.568 -0.972 -0.172 0.212
Sat Sep 30 15:27:43 2023||0.358 -0.685 -0.563 -0.950 -0.175 0.187
Sat Sep 30 15:27:43 2023||0.390 -0.657 -0.585 -0.953 -0.185 0.202
Sat Sep 30 15:27:43 2023||0.362 -0.676 -0.593 -0.959 -0.192 0.192
Sat Sep 30 15:27:43 2023||0.336 -0.761 -0.555 -0.953 -0.190 0.183
Sat Sep 30 15:27:43 2023||0.284 -0.781 -0.537 -0.947 -0.189 0.173
Sat Sep 30 15:27:43 2023||0.340 -0.722 -0.529 -0.942 -0.190 0.164
Sat Sep 30 15:27:44 2023||0.348 -0.746 -0.577 -0.951 -0.179 0.181
Sat Sep 30 15:27:44 2023||0.308 -0.738 -0.552 -0.941 -0.181 0.170
Sat Sep 30 15:27:44 2023||0.374 -0.686 -0.587 -0.938 -0.176 0.184
Sat Sep 30 15:27:44 2023||0.351 -0.726 -0.542 -0.939 -0.180 0.176
Sat Sep 30 15:27:44 2023||0.354 -0.713 -0.571 -0.959 -0.188 0.197
Sat Sep 30 15:27:44 2023||0.355 -0.722 -0.586 -0.946 -0.190 0.207
