Fri Aug  4 22:12:42 2023||0.964 0.168 -0.167 0.989 -0.004 0.076
Fri Aug  4 22:12:42 2023||0.965 0.173 -0.172 0.992 -0.009 0.082
Fri Aug  4 22:12:42 2023||0.959 0.169 -0.168 0.996 -0.007 0.079
Fri Aug  4 22:12:42 2023||0.963 0.161 -0.184 0.994 -0.005 0.078
Fri Aug  4 22:12:42 2023||0.961 0.154 -0.170 0.998 -0.009 0.075
Fri Aug  4 22:12:43 2023||0.961 0.159 -0.171 1.000 -0.009 0.074
Fri Aug  4 22:12:43 2023||0.961 0.165 -0.178 0.991 -0.003 0.076
Fri Aug  4 22:12:43 2023||0.961 0.172 -0.177 0.995 -0.009 0.076
Fri Aug  4 22:12:43 2023||0.964 0.168 -0.173 0.990 -0.005 0.076
Fri Aug  4 22:12:43 2023||0.964 0.159 -0.181 0.994 -0.002 0.080
Fri Aug  4 22:12:43 2023||0.957 0.158 -0.183 0.999 -0.006 0.077
Fri Aug  4 22:12:43 2023||0.963 0.164 -0.170 0.989 -0.008 0.075
Fri Aug  4 22:12:43 2023||0.965 0.166 -0.174 0.989 -0.009 0.078
Fri Aug  4 22:12:43 2023||0.965 0.163 -0.174 0.994 -0.009 0.077
Fri Aug  4 22:12:43 2023||0.965 0.165 -0.177 1.001 -0.004 0.082
Fri Aug  4 22:12:43 2023||0.962 0.172 -0.170 0.994 -0.007 0.078
Fri Aug  4 22:12:43 2023||0.968 0.175 -0.174 0.995 -0.007 0.077
Fri Aug  4 22:12:43 2023||0.961 0.169 -0.172 0.990 -0.007 0.076
Fri Aug  4 22:12:44 2023||0.959 0.166 -0.171 0.998 -0.005 0.074
Fri Aug  4 22:12:44 2023||0.964 0.176 -0.176 0.998 -0.003 0.077
Fri Aug  4 22:12:44 2023||0.963 0.167 -0.170 0.990 -0.003 0.077
Fri Aug  4 22:12:44 2023||0.963 0.176 -0.175 0.994 -0.006 0.075
Fri Aug  4 22:12:44 2023||0.965 0.170 -0.171 0.996 -0.005 0.077
Fri Aug  4 22:12:44 2023||0.963 0.174 -0.174 0.997 -0.004 0.077
Fri Aug  4 22:12:44 2023||0.964 0.174 -0.170 1.000 -0.007 0.080
Fri Aug  4 22:12:44 2023||0.964 0.172 -0.170 0.992 -0.002 0.078
Fri Aug  4 22:12:44 2023||0.967 0.169 -0.172 1.001 -0.005 0.074
Fri Aug  4 22:12:44 2023||0.969 0.168 -0.177 0.995 -0.005 0.075
Fri Aug  4 22:12:44 2023||0.961 0.175 -0.179 0.993 -0.002 0.077
Fri Aug  4 22:12:44 2023||0.962 0.169 -0.183 0.992 -0.005 0.076
