bandPower(){}_0_delta,bandPower(){}_0_theta,bandPower(){}_0_alpha,bandPower(){}_0_beta,bandPower(){}_1_delta,bandPower(){}_1_theta,bandPower(){}_1_alpha,bandPower(){}_1_beta,bandPower(){}_2_delta,bandPower(){}_2_theta,bandPower(){}_2_alpha,bandPower(){}_2_beta,hjorthActivity(){}_0,hjorthActivity(){}_1,hjorthActivity(){}_2,hjorthMobility(){}_0,hjorthMobility(){}_1,hjorthMobility(){}_2,hjorthComplexity(){}_0,hjorthComplexity(){}_1,hjorthComplexity(){}_2,sampEn(){}_0,sampEn(){}_1,sampEn(){}_2,DFA(){}_0,DFA(){}_1,DFA(){}_2,PFD(){}_0,PFD(){}_1,PFD(){}_2,LZC(){}_0,LZC(){}_1,LZC(){}_2,HFD(){}_0,HFD(){}_1,HFD(){}_2,ApEnt0,SaEnt0,Sh_Ent0,fuzzy0,Multiscale0,Sp_ent0,wave_ent0,EEG_mean0,EEG_std0,EEG_kurt0,EEG_var0,EEG_skew0,ApEnt1,SaEnt1,Sh_Ent1,fuzzy1,Multiscale1,Sp_ent1,wave_ent1,EEG_mean1,EEG_std1,EEG_kurt1,EEG_var1,EEG_skew1,ApEnt2,SaEnt2,Sh_Ent2,fuzzy2,Multiscale2,Sp_ent2,wave_ent2,EEG_mean2,EEG_std2,EEG_kurt2,EEG_var2,EEG_skew2,mean_nni,cvnni,cvsd,max_hr,mean_hr,median_nni,min_hr,nni_20,nni_50,pnni_20,pnni_50,range_nni,rmssd,fuzzy,sdnn,sdsd,std_hr,lf,hf,lf_hf_ratio,lfnu,total_power,vlf,csi,VAR,RMS,IEMG,MAV,LOG,WL,ACC,DASDV,ZC,WAMP,MYOP,MNP,TP,MNF,MDF,PKF,WENT,EAR_mean,EAR_std,blinking_rate,blink_duration,MAR_mean,MAR_std,PUC_mean,PUC_std,MOE_mean,MOE_std,vtilt_mean,vtilt_std,htilt_mean,htilt_std,time_in_session,time_of_day,id,kss
405.58409000436666,204.7315307886523,137.654326512558,461.92967215273904,329.6444530421469,283.14518240877305,374.5463432029661,1304.769840652907,338.2908695513105,111.09649190339697,80.05785760982428,260.27556799425474,2.1393448835179614,6.105855873100025,7.394362239410726,0.2494004727132042,0.4470730461880871,0.1992562663751439,3.275321805271058,1.907956672909792,3.516598908475802,0.3748309812396522,0.2514920247303006,0.2012468614987964,1.0405732519956803,0.8276576187517386,1.1337545275656713,1.0134158945493508,1.016338048751544,1.0133328874586314,0.4030737783716445,0.5647462279382932,0.3277742813132054,1.9721355538939789,2.0372502273971302,2.0010215658677515,0.95408438834165,0.2706127795648715,12.45763738099176,0.4625972530603434,0.0902623721118249,8.880947116906555,1.38415693672728,13.646232061496136,4847.197626382725,10.405460513635722,23495324.82921032,-0.6520295665706545,0.9344476990823164,0.3492505017949227,12.45763738099176,0.4583949383303126,0.2011044626893853,8.816953611813382,1.384760167920092,20.13154070483239,3948.987161104203,8.55610716770131,15594499.598565832,-0.399299392382755,0.7074573866911491,0.2631121709008593,12.45763738099176,0.3800875929091446,0.0711687946076519,7.790970177395455,1.3509793671179502,-57.01229304326079,8195.657289021572,61.00736587431992,67168798.39909244,-2.19534587456285,767.4285714285714,0.1093664475261163,0.1387314504281359,100.0,79.14183963048784,756.0,63.559322033898304,22.0,16.0,81.48148148148148,59.25925925925926,344.0,106.46647881427802,83.93093658718527,106.44008857295442,9.015124796962567,1378.335150982052,1882.7882341815896,0.732071257913499,42.265654751143,57.73434524885701,3331.793443409142,70.67005824550016,1.1810959090417814,75317.19715718963,274.4397910298692,522707.9174803336,92.92585199650377,4.104408321805457,178087.5232760785,31.66000413796951,71.93987701479611,1290.0,61.0,0.0464,51728.84620006543,211829625.1892679,2.439241502504058,1.007080078125,0.5645751953125,1.0414909749873436,0.2603075425898513,0.0380248179299126,17.333333333333332,0.8371794871794873,0.244266207941744,0.0432300349958801,0.5387165453531444,0.0293170482956403,0.9755628593349136,0.3207687714731997,-0.0426011719211452,0.0112424096998082,-0.0037279652541986,0.0068573268290996,0.0,morning,10,2.0
149.92470502945645,128.24425888766703,138.78598418485683,558.4033643052479,257.7653622404944,276.0157221782231,329.60615968311924,1301.0817185203443,154.38314860981367,86.35019372956003,85.27780050052658,310.3110123512182,1.2028166207419908,1.3778628865375844,1.1208471609699275,0.3126413179439899,0.6305621995563354,0.1913740300220248,2.651664383720337,1.3669492290142926,4.174643167602512,0.2785784181176552,0.2573566458100828,0.357079729975933,0.8358381696824775,0.6647782351807674,1.0212144071591525,1.0129247535592034,1.015581008414449,1.0124092759977936,0.4451529090807722,0.6046106675574668,0.3720681031122873,2.1134569037366213,2.007679735643173,2.122341385623555,0.9104996315271509,0.2291407901753845,12.45763738099176,0.4191703683539314,0.1279069676095916,9.885155909751145,1.2885775284601857,5.419803455071218,2597.622944041869,4.574074776884273,6747644.959412747,-0.0035915770077846,0.914506283710948,0.3174433064068265,12.45763738099176,0.4553104167319178,0.1894988001237778,8.797113610740865,1.3710855065673595,34.934672486371205,2285.146409459342,11.21534828813855,5221894.112664922,-0.1308172893356291,0.949119162564528,0.3113445225523941,12.45763738099176,0.4567903143719635,0.2218287244717432,9.104040609859704,1.3596247506557435,-11.04932014357594,2966.516341216391,4.994079145765781,8800219.202703884,-0.0873656811567653,728.6666666666666,0.0776875855993705,0.0839295522901355,91.46341463414636,82.78495249664198,694.0,68.18181818181819,15.0,8.0,51.72413793103448,27.58620689655172,224.0,61.15666710207877,56.60835404007466,61.0070072581967,5.812373226263279,959.5251412310496,1080.5115193126185,0.8880286087477014,47.03470088499964,52.96529911500036,2103.999674967805,63.96301442413657,1.5248703551762743,2302.212056838841,47.981382174753165,191608.0878693204,34.063660065656954,3.6239881676624432,162875.20948743395,28.95559279776604,43.996575872953336,1471.0,43.0,0.0028444444444444,1581.19072854695,6474976.033399761,13.817077715795463,15.5029296875,0.579833984375,2.2034587863713084,0.2639384665608474,0.022577526171627,8.0,0.977777777777778,0.2473858837304258,0.0081490402047498,0.5441489293289854,0.0185277377607438,0.9492133151791362,0.1527157620627282,-0.0349223079663459,0.0047787416965311,-0.0022011382077578,0.0038567642430717,0.5267857142857143,morning,10,2.0357142857142856
709.2610960997564,84.87658874009949,28.30164144542424,84.48908988856867,232.7603081306245,63.63056851433394,56.81334789727047,217.65071846478207,422.3737722529736,63.29994344574355,20.39640494134372,52.87405254451255,1.4994610568352018,0.2963547563346517,1.2890507866519385,0.1088481138636359,0.3190958387889477,0.0756196538409752,4.277446077080463,2.6863794265153307,5.523342357279705,0.0760239336095387,0.3858172355028844,0.0907539610214134,1.1474896095352445,0.9628445794475812,1.2314177843431762,1.0093805216221745,1.0138829255937043,1.0095585182706406,0.2081809624556845,0.4850173486999459,0.19489281591596,1.9096352149607003,1.9626678373358304,1.9003230214611144,0.4719220116979139,0.342801333718758,12.45763738099176,0.3102636531342082,0.221275692735011,7.345152395912507,1.3842166983068114,3.862394622885997,1174.8714344831349,12.16424839899561,1380322.887564459,0.2263261830278742,0.332153768290611,0.1853820427797086,12.45763738099176,0.229843297281366,0.1996679350514062,6.9628375671041525,1.3858648058911378,4.9771192359838485,2014.985222781828,18.891151754218665,4060165.448029132,-0.2112519884150852,0.3514486503004539,0.1942958301385425,12.45763738099176,0.2368037692467151,0.2162267462293438,6.827417733326614,1.3859817733765114,-2.777243543651595,2463.44200735467,11.460381165925169,6068546.523599604,-0.3208208423016421,790.204081632653,0.0604359739225747,0.0872611172356948,87.20930232558139,76.1992071931729,792.0,64.65517241379311,41.0,24.0,85.41666666666667,50.0,240.0,68.95409100747153,47.75675327106312,68.94683942478196,4.521452754361716,454.36073310410654,388.004258119546,1.1710199658791265,53.93870090019818,46.06129909980182,937.7724269391888,95.40743571553612,0.9376208212884964,1113.1960476387835,33.36490100135816,130931.75575994526,23.276756579545825,3.119373718676883,81038.24696477666,14.40679946040474,21.24664050854079,1142.0,2.0,0.0012444444444444,764.5815044596928,3130961.2607624424,7.987139907760544,5.06591796875,0.518798828125,2.1125522088483875,0.2681450680742615,0.0275979715723487,13.333333333333334,1.2483333333333333,0.2411859148417374,0.0180441736764405,0.547385038673709,0.0212779344993182,0.915607276411968,0.1840287297236676,-0.0385373000027956,0.0031389957932455,-0.0029880650120752,0.0050106956134821,1.0535714285714286,morning,10,2.0714285714285716
175.91818908802202,32.148090512586,14.217284062698957,29.47791533390648,70.14227219684001,31.24441070427469,30.59531585825693,87.39900302420298,279.9358571050413,31.46453275932187,25.19367506906999,36.92304484894074,0.1998919024764667,0.0436583588959256,0.5695536302205207,0.1014280510454728,0.5257187061185659,0.0677252201734776,7.104071298858721,1.6584594738203315,7.270788326886271,0.0998277848756297,0.8557371929434957,0.0851861762029971,1.2225290476174744,0.8342362964962349,1.27101586138982,1.0123029352752044,1.0148277568638568,1.0117701343497922,0.2657629307944909,0.5979665942876046,0.2258984911753172,1.9468384526710871,2.090350659103965,1.921443037875168,0.8344954369969364,0.7532360278043023,12.45763738099176,0.559201329733425,0.2766090080840298,9.023073341656373,1.3687670770642373,7.121096511572642,463.8591332986553,33.521292551327086,215165.29554457965,-0.8774053640805385,0.4787609539760091,0.3953136653016109,12.45763738099176,0.3284039825574607,0.2438192246529627,6.38216712488762,1.3861778264897169,10.238981391966796,954.9777674666695,16.82848143854027,911982.5363556246,-0.2883763652573439,0.4721981215766959,0.3908221675284768,12.45763738099176,0.3199469461436912,0.2585833388066132,6.436929469795575,1.3859733970186918,-23.498474565290906,1264.145595981331,12.567989682269266,1598064.0878389946,0.370267689296035,804.5283018867924,0.0547949643232083,0.0903077478844711,83.33333333333333,74.797773012381,800.0,66.3716814159292,46.0,27.0,88.46153846153847,51.92307692307692,184.0,72.65513905271416,44.08409959889816,72.58327190852411,4.059212020641577,279.133774649441,186.89904026720785,1.4935003103834352,59.89573388718664,40.10426611281336,477.2628728111836,11.230057894534696,0.6687030741478314,460.4874573091109,21.459192125076683,91993.2572305463,16.354356840986007,2.780024830094879,56018.60548534372,9.95886319739444,13.573872606990925,1131.0,0.0,0.0,316.2798035629785,1295165.795590397,7.903634026567692,4.2724609375,0.732421875,2.041480124588805,0.262626889772496,0.0325976719347948,21.33333333333333,0.43125,0.2237134979307102,0.0097360805919929,0.5413592247196468,0.0234778411378036,0.8789287895932987,0.2331605494474528,-0.0395658985277016,0.0031381764662358,-0.0071474406951003,0.0047547012963196,1.5803571428571428,morning,10,2.107142857142857
90.90915624086831,39.63301028998932,29.030241709993824,101.01201892689149,67.99469102439694,40.73886877424452,55.366828112635176,267.52320519661873,91.39523498577424,34.296061054812064,27.5296634047479,70.06391518906813,0.1437275454771988,0.1269889356712093,0.1469940134235477,0.2269130728993178,0.6408713691254054,0.1545917061087158,3.692940208766171,1.4114630164438111,4.713149597076288,0.113758512250551,0.5559465820197622,0.204124959343447,1.1378082810718324,0.8500809172569855,1.1093211119549635,1.0129247535592034,1.0152980332876016,1.0120748163422597,0.2879098416940318,0.5713903012081555,0.2546894753447205,2.19712106693578,2.1376194882031685,2.186375420680099,0.5973309994941909,0.4809234047277169,12.45763738099176,0.3889390203154443,0.2026063445324665,9.312411921005502,1.3422473839921614,-6.216112746270333,797.877592755238,27.783306698724,636608.6530208933,-0.3864131411849571,0.6305123109975641,0.5234344413273144,12.45763738099176,0.4104235991326967,0.2844503047564546,8.35062101797219,1.3759699538881542,9.56833018280142,744.8339207820856,9.666363380670496,554777.5695476141,-0.2796957030156625,0.6320113144563546,0.5113296665905565,12.45763738099176,0.4058166566832467,0.2420945078707759,8.468150641122364,1.3775487350675877,-6.783478813844326,982.7098156840976,12.732086983953934,965718.581841873,-0.6292736222824167,811.8333333333334,0.0805704574405377,0.0896842913148632,89.28571428571429,74.37419956659586,800.0,61.47540983606557,43.0,30.0,91.48936170212764,63.82978723404256,304.0,72.80869716578317,65.40978303214327,72.7511743101986,5.8978144971416535,2411.535136099,545.3836757113978,4.421722254435643,81.55567635022477,18.444323649775228,3790.819900901021,833.9010890906231,1.4712741673665315,567.3106753052878,23.818284476521043,96567.846134394,17.167617090558934,2.775419127689413,70542.33616281212,12.54085976227771,18.68545047005753,1315.0,2.0,0.0001777777777777,389.63643317863927,1595561.193866528,11.079229049859665,10.6048583984375,0.9002685546875,2.24510535998468,0.2575960961080581,0.0355557847755456,21.33333333333333,0.6177083333333333,0.2222119370310071,0.0079823479731514,0.5409030175977955,0.0242993948688508,0.8995406350183465,0.2796056610173594,-0.037755050163509,0.0039416033929566,-0.0067900063732155,0.0031718717336061,2.107142857142857,morning,10,2.142857142857143
55.58782859280119,16.953747799388747,12.459150739414175,38.09426646312251,58.00407551173525,31.10077185484844,33.86948150669234,115.05722823538989,118.60616902069826,24.805246890526465,16.71015340246878,33.23639334505309,0.1455327855000883,0.1032228483518333,0.2671097143918316,0.1978366362311241,0.6051229892554897,0.1048360960070629,4.207220401339742,1.493988914656976,6.331723102952356,0.1438801825167586,0.6319536834007806,0.1674800528457739,1.1544002004028924,0.8942607917976808,1.1859411726317797,1.0120443750967738,1.0149099708561211,1.0109598143339589,0.2325425644451795,0.4938761130597622,0.2480454020748581,2.0106974309848904,2.0553610070182664,1.9290866491430896,0.6137310239221954,0.5384962752488783,12.45763738099176,0.4007995503604064,0.2870817655262849,8.760425278458774,1.3647044490066529,14.0680388160256,755.9533604974683,29.205884350841167,571465.4832474153,-0.5465041223854142,0.6298650907094316,0.5454331814668589,12.45763738099176,0.4177798043910304,0.216803558844665,7.894001090715877,1.380425227117189,23.68603622643739,715.2942449281335,9.29343272837312,511645.8568273087,-0.4912024004815631,0.5869715221367473,0.4882816296921923,12.45763738099176,0.3783202565626161,0.3000322123692852,7.361218648200926,1.3824999434898402,-4.185865848758834,1077.2732871528417,7.503123834750532,1160517.7352130886,-0.559347935430338,796.16,0.0687371823931319,0.0975427610736935,89.28571428571429,75.70826300872537,782.0,65.21739130434783,36.0,25.0,73.46938775510205,51.02040816326531,248.0,77.65964465643187,54.72579513411591,77.65964465643187,5.1173597575658745,230.1953627006792,560.3323748136871,0.4108193155485975,29.11920123441536,70.88079876558466,1004.2065518149552,213.67881430058907,0.9725232124986308,704.3680253745002,26.53996791889018,108852.37570267932,19.351533458254103,2.927924849406921,75987.56640074613,13.50890069346598,19.792371604751096,1254.0,2.0,0.0001777777777777,483.7713864895555,1981043.8276747293,10.672106833136088,9.4451904296875,0.9002685546875,2.2327666885293342,0.2608858958802519,0.0322494012904968,16.0,0.6069444444444444,0.2188120555650789,0.0120163330371883,0.54296242147996,0.0232240001494423,0.8644668186214948,0.2248265889615667,-0.0363143458817567,0.0034305603176983,-0.0056343580202923,0.0052320591337478,2.6339285714285716,morning,10,2.1785714285714284
85.76750133236474,33.39811673573557,24.56828960753337,66.04313437054788,72.0591845645234,46.76238370836005,49.32896926484708,180.3777984406764,193.8108345280617,55.47113587559132,30.92061342347827,62.38068416314097,0.0763226567939737,0.0896041764514592,0.2971419959415655,0.1496332735281294,0.3579211950068199,0.0888659557892555,4.929945093692409,2.373324072727508,5.9637611152421695,0.1808778333547029,0.651771242174178,0.1235877610940247,1.209100630055881,0.9829735161679038,1.2332542156543094,1.0118616018978763,1.0149398561099303,1.0117701343497922,0.2325425644451795,0.5381699348588441,0.2414013288049959,1.974320583176024,2.023336265258353,1.908266191180093,0.5639553583359267,0.4831391779128479,12.45763738099176,0.3776652762181758,0.2696386590249101,6.744326045389559,1.3847912005789027,-1.5515533249608104,799.6823551153319,11.835095453311377,639491.8690828038,0.3448752672251818,0.6370127027968007,0.5564143356988579,12.45763738099176,0.4205453257704671,0.3164934698220961,6.690480497246703,1.3851368878197725,9.013394761536553,691.9542617557674,8.315063561182678,478800.7003619692,-0.293394762804531,0.6617508936383523,0.5742548913334167,12.45763738099176,0.4341136701268603,0.3038606338217389,6.918067362710704,1.3846642805418063,-6.539419802273559,853.8067719731516,7.86668146466396,728986.0038672134,0.2091263239957388,809.4117647058823,0.0668509598905727,0.0799176919068535,87.20930232558139,74.45382815208619,800.0,65.21739130434783,38.0,21.0,76.0,42.0,232.0,64.68632003754735,54.109953417310656,64.68453911098075,4.940928000424917,709.4141388395179,444.12689512013935,1.5973230773326992,61.498821277677074,38.50117872232291,1901.7042133604607,748.1631794008033,1.3202597926898867,434.7124015445117,20.84979804455608,88753.97705074171,15.77848480902075,2.707377707754388,63706.429158034174,11.325587405872742,15.41623913426145,1323.0,0.0,0.0,298.56815087720764,1222636.5778421653,10.183376222159076,8.8348388671875,0.640869140625,2.2200369429492985,0.263442180931108,0.0260226671253332,12.0,0.5777777777777778,0.2168583796928208,0.0109389497100665,0.5412728011484244,0.0185043187460373,0.8385018845460294,0.1706741498418334,-0.0370773800521122,0.0030833665249191,-0.0042121445594562,0.0049632654176875,3.1607142857142856,morning,10,2.2142857142857144
110.3562029756508,41.80339186890306,23.62897554767608,62.61414990110336,84.5966018018759,38.288892405642045,39.06145559153276,168.6145809493483,121.8232776847542,30.721936823345388,20.19527983483409,53.9836907991089,0.8268416068962874,0.3006852304835508,0.3748954567971913,0.1044107763249269,0.3457733336994963,0.1116621480679914,6.339913723442803,2.589031051542438,5.799050920836622,0.0383154822397136,0.3426942286086731,0.1060732326394495,1.2511336911098214,1.0341597129335505,1.1720511236116584,1.0126217389240564,1.0146182890373456,1.0118692217554337,0.1971075070059141,0.5182377150492573,0.2591188575246286,2.33821858084926,2.2560803714750715,2.206435504208929,0.4410383771548019,0.3306285040061064,12.45763738099176,0.307788019108305,0.176414390850256,7.44090735312958,1.3827704899084563,13.057261088538311,1088.2297097812943,14.539918748242318,1184243.90125068,-0.8958856957035622,0.2578265015362664,0.1525890381547239,12.45763738099176,0.2004029596510566,0.1628760785381643,5.385005955652225,1.3861769874313954,8.06855878456279,1968.5388926017176,9.151514933454372,3875145.371685597,0.504689703585362,0.5012133609042992,0.3966313000786277,12.45763738099176,0.3378943614977449,0.2250203471841451,7.28903866415714,1.384228298538818,-13.766135593782636,1228.992403850069,17.308043249943836,1510422.3287211708,1.3690900968026094,822.6666666666666,0.0557125715905989,0.0841207897939603,80.64516129032258,73.15409163960672,820.0,65.78947368421052,41.0,25.0,87.23404255319149,53.191489361702125,168.0,69.2033697371647,45.8328755618661,69.20148576083804,4.007289846530481,475.0500693860686,345.859912054602,1.3735331931474932,57.868716439818535,42.131283560181465,883.2069208165882,62.29693937591754,0.8469290439781294,369.8555806284438,19.231774493596788,78310.34021956375,13.921838261255775,2.53314889434525,59495.15085738393,10.576915707979364,14.907005531978855,1402.0,0.0,0.0,254.0281391140598,1040245.2296720748,10.5943256780708,8.880615234375,0.701904296875,2.2281327757646663,0.2673531795133622,0.0238479111311819,9.333333333333334,0.3357142857142857,0.2178798533011953,0.0075321841831529,0.5463408281786486,0.0178324575736129,0.8286471955799786,0.1645715614673001,-0.0379677195119222,0.0066055506677342,-0.0042262395636902,0.0044117953705011,3.6875,morning,10,2.25
115.35416185179808,36.49751607951296,17.732235957036245,31.51938997332854,66.99712416702923,27.91742893216337,27.7374469651968,92.24350680961832,96.52905018401128,19.334831916926905,12.705630907559554,27.16216903932136,0.8811288220304501,0.3152490706381741,0.391452798025706,0.1005411791641489,0.3232020642572055,0.1063833905914242,6.390242396470462,2.764284049466373,6.003539257705834,0.0564170663472026,0.3742136457462642,0.1013205486607043,1.2705466620973964,1.0716578628728202,1.2095982129833835,1.0108754808176872,1.0146033162723307,1.0113349238734743,0.1993221980958681,0.4274353803611395,0.1838193604661895,1.9512875758786603,2.0134496065472507,1.9952371945294287,0.4651770136012141,0.3743779073938628,12.45763738099176,0.3133980867198961,0.2217408359076388,7.192455122925541,1.384064493429528,7.373344869953012,1122.543555786615,12.233548262545463,1260104.0346380563,-0.7793461246013456,0.2733250068776529,0.1770516147705756,12.45763738099176,0.2058489159311942,0.1688190697041413,5.2576292895054015,1.3861924595984707,-8.823468145504021,2019.914698156217,8.01538339765386,4080055.3878275217,0.4774157085865314,0.4922255696518514,0.3882194218982994,12.45763738099176,0.3331559019189311,0.1520766697204081,7.083272695194825,1.384703416661691,-3.888955433236076,1236.4170194961484,16.632498530719083,1528727.0460997391,1.3693875383541612,823.0,0.0573718325742325,0.0807448249129339,81.52173913043478,73.13859589304025,820.0,65.21739130434783,35.0,20.0,74.46808510638297,42.5531914893617,184.0,66.4529909033446,47.21701820859337,66.45277291140157,4.1401599696802105,641.5144038652099,443.5242656179949,1.4464020428991429,59.12364433709613,40.87635566290388,1264.6240393577034,179.58536987449858,0.9881664352822336,362.3885533059092,19.036510091129905,76591.83786971123,13.616326732393109,2.5051971762335365,47799.15658367596,8.497627837097948,13.095234942770972,1055.0,0.0,0.0,248.8934208440652,1019218.558356447,9.014411068163694,6.04248046875,0.54931640625,2.144651291754033,0.270339270172478,0.0294509203308653,6.666666666666667,2.29,0.2255754741962634,0.0124879407592803,0.5550021408455479,0.03261372678231,0.856841279401496,0.2442685326689494,-0.0433115277003013,0.0144961577458124,-0.0049822102128355,0.0069623214300592,4.214285714285714,morning,10,2.2857142857142856
84.59201851127851,22.149405493574,12.66451769052375,33.26853614526557,87.54255078790703,35.65349023945774,30.519413282441644,95.91674446684588,180.0624420644306,63.2516480286672,20.01937033961671,33.99601919233038,0.0621949084681633,0.0665550714367981,0.3330369306780841,0.1295619948503072,0.2595274768702666,0.0831606656498117,5.303005549615162,3.019012097460067,4.8153560968017,0.2400049695289428,0.7713023042029579,0.140555309335082,1.1632277331494592,1.0031335868771245,1.2468124522814945,1.010768080638532,1.0143860493385373,1.0107757545564091,0.2236838000853631,0.4340794536310018,0.1616724495666486,2.0523263609735323,2.0521207227097005,2.047662949505988,0.7925755455881731,0.7175873836078963,12.45763738099176,0.5142387839096664,0.4902534793210925,6.871900956522805,1.385310049747334,-4.956994440673991,558.024909614064,3.306339470925491,311391.79974978423,0.2577811315941887,0.697114251211834,0.6092945382351809,12.45763738099176,0.4534776570857919,0.4275445880847987,6.659943052794187,1.3862641385026355,16.986516669715286,644.576301613202,4.337666228000182,415478.6086013535,-0.1517888057730645,0.5247593888900854,0.4306510027209756,12.45763738099176,0.3460841826051825,0.3238997759490773,6.351652179531742,1.3858997405470728,36.66106871596696,1163.9588845716755,6.022780505526139,1354800.2849733392,-0.0513991238407641,816.7692307692307,0.0615283898006421,0.0825201132855627,84.26966292134831,73.7339912328261,816.0,63.559322033898304,41.0,24.0,80.3921568627451,47.05882352941177,232.0,67.39988945123883,50.25449560793986,67.38163329839405,4.5086566992942165,249.1188904463986,520.5312682081852,0.4785858327088318,32.367808626438844,67.63219137356116,821.436102075511,51.7859434209272,1.0869021118314643,262.3310425668323,16.19675583723732,68294.41392456257,12.141229142144455,2.441826771015736,43645.8807551866,7.759267689810951,10.87171546331114,1107.0,0.0,0.0,180.17688723455183,737824.3532254898,8.928778734239158,6.1492919921875,0.54931640625,2.1562194392618044,0.2749019706021883,0.0340624643257161,9.333333333333334,1.5047619047619047,0.2273176630614743,0.0123394046713757,0.5537689340824704,0.0355207571120792,0.856864118602911,0.2740048620712771,-0.0401484598176277,0.014461204392535,-0.001017513371728,0.0071517948727966,4.741071428571429,morning,10,2.321428571428571
