Fri Aug 18 12:43:54 2023||0.143 -0.747 -0.589 0.980 -0.142 0.063
Fri Aug 18 12:43:54 2023||0.151 -0.745 -0.523 0.967 -0.147 0.028
Fri Aug 18 12:43:54 2023||0.148 -0.775 -0.564 0.998 -0.152 0.039
Fri Aug 18 12:43:54 2023||0.149 -0.775 -0.612 0.990 -0.140 0.063
Fri Aug 18 12:43:54 2023||0.157 -0.772 -0.613 1.001 -0.127 0.031
Fri Aug 18 12:43:54 2023||0.133 -0.767 -0.604 0.972 -0.135 0.056
Fri Aug 18 12:43:54 2023||0.135 -0.764 -0.616 0.971 -0.136 0.071
Fri Aug 18 12:43:54 2023||0.135 -0.768 -0.628 0.956 -0.129 0.068
Fri Aug 18 12:43:54 2023||0.126 -0.764 -0.591 0.947 -0.124 0.060
Fri Aug 18 12:43:55 2023||0.134 -0.764 -0.587 0.968 -0.136 0.029
Fri Aug 18 12:43:55 2023||0.138 -0.779 -0.575 0.965 -0.143 0.024
Fri Aug 18 12:43:55 2023||0.100 -0.872 -0.473 0.987 -0.144 0.039
Fri Aug 18 12:43:55 2023||0.128 -0.817 -0.506 0.986 -0.136 0.036
Fri Aug 18 12:43:55 2023||0.123 -0.821 -0.521 0.956 -0.130 0.075
Fri Aug 18 12:43:55 2023||0.132 -0.799 -0.496 0.977 -0.136 0.051
Fri Aug 18 12:43:55 2023||0.143 -0.798 -0.489 0.972 -0.139 0.035
Fri Aug 18 12:43:55 2023||0.133 -0.806 -0.528 0.978 -0.140 0.063
Fri Aug 18 12:43:55 2023||0.127 -0.806 -0.534 0.982 -0.130 0.041
Fri Aug 18 12:43:55 2023||0.139 -0.785 -0.560 0.954 -0.136 0.062
Fri Aug 18 12:43:55 2023||0.130 -0.811 -0.533 0.961 -0.137 0.047
Fri Aug 18 12:43:55 2023||0.136 -0.824 -0.530 0.990 -0.152 0.022
Fri Aug 18 12:43:56 2023||0.123 -0.811 -0.520 0.976 -0.139 0.069
Fri Aug 18 12:43:56 2023||0.128 -0.801 -0.544 0.979 -0.136 0.042
Fri Aug 18 12:43:56 2023||0.115 -0.795 -0.588 0.968 -0.142 0.066
Fri Aug 18 12:43:56 2023||0.121 -0.773 -0.562 0.941 -0.128 0.066
Fri Aug 18 12:43:56 2023||0.134 -0.739 -0.584 0.974 -0.132 0.021
Fri Aug 18 12:43:56 2023||0.132 -0.802 -0.592 0.976 -0.145 0.034
Fri Aug 18 12:43:56 2023||0.154 -0.808 -0.547 0.981 -0.142 0.056
Fri Aug 18 12:43:56 2023||0.140 -0.775 -0.540 0.994 -0.137 0.028
Fri Aug 18 12:43:56 2023||0.137 -0.784 -0.528 0.960 -0.131 0.068
Fri Aug 18 12:43:56 2023||0.119 -0.796 -0.543 0.963 -0.140 0.059
Fri Aug 18 12:43:56 2023||0.114 -0.794 -0.542 0.965 -0.124 0.038
Fri Aug 18 12:43:56 2023||0.129 -0.794 -0.550 0.957 -0.133 0.046
Fri Aug 18 12:43:57 2023||0.144 -0.794 -0.530 0.999 -0.154 0.027
Fri Aug 18 12:43:57 2023||0.137 -0.807 -0.569 0.984 -0.138 0.055
Fri Aug 18 12:43:57 2023||0.133 -0.783 -0.565 0.983 -0.130 0.043
Fri Aug 18 12:43:57 2023||0.142 -0.764 -0.531 0.966 -0.142 0.061
Fri Aug 18 12:43:57 2023||0.142 -0.767 -0.610 0.951 -0.127 0.067
Fri Aug 18 12:43:57 2023||0.142 -0.759 -0.615 0.970 -0.132 0.030
Fri Aug 18 12:43:57 2023||0.158 -0.750 -0.562 0.973 -0.146 0.031
Fri Aug 18 12:43:57 2023||0.162 -0.768 -0.607 0.984 -0.146 0.045
Fri Aug 18 12:43:57 2023||0.158 -0.757 -0.558 0.997 -0.137 0.036
Fri Aug 18 12:43:57 2023||0.145 -0.771 -0.583 0.979 -0.128 0.055
Fri Aug 18 12:43:57 2023||0.139 -0.774 -0.601 0.971 -0.143 0.061
Fri Aug 18 12:43:57 2023||0.126 -0.782 -0.557 0.957 -0.133 0.063
Fri Aug 18 12:43:58 2023||0.128 -0.775 -0.572 0.960 -0.123 0.057
Fri Aug 18 12:43:58 2023||0.129 -0.784 -0.561 0.973 -0.133 0.024
Fri Aug 18 12:43:58 2023||0.143 -0.790 -0.531 0.969 -0.144 0.041
Fri Aug 18 12:43:58 2023||0.147 -0.784 -0.558 0.998 -0.144 0.038
Fri Aug 18 12:43:58 2023||0.152 -0.792 -0.569 0.985 -0.135 0.048
Fri Aug 18 12:43:58 2023||0.138 -0.787 -0.493 0.982 -0.140 0.054
Fri Aug 18 12:43:58 2023||0.141 -0.817 -0.519 0.973 -0.144 0.061
Fri Aug 18 12:43:58 2023||0.121 -0.818 -0.535 0.952 -0.135 0.069
Fri Aug 18 12:43:58 2023||0.117 -0.816 -0.544 0.973 -0.125 0.032
Fri Aug 18 12:43:58 2023||0.123 -0.815 -0.532 0.960 -0.131 0.046
Fri Aug 18 12:43:58 2023||0.144 -0.801 -0.479 0.983 -0.149 0.027
Fri Aug 18 12:43:58 2023||0.144 -0.815 -0.493 0.996 -0.148 0.038
Fri Aug 18 12:43:59 2023||0.145 -0.814 -0.523 0.979 -0.132 0.058
Fri Aug 18 12:43:59 2023||0.137 -0.813 -0.528 0.991 -0.139 0.030
Fri Aug 18 12:43:59 2023||0.125 -0.820 -0.532 0.957 -0.140 0.077
Fri Aug 18 12:43:59 2023||0.130 -0.803 -0.533 0.962 -0.134 0.058
Fri Aug 18 12:43:59 2023||0.133 -0.806 -0.542 0.963 -0.128 0.046
Fri Aug 18 12:43:59 2023||0.130 -0.799 -0.514 0.961 -0.136 0.042
Fri Aug 18 12:43:59 2023||0.141 -0.803 -0.510 0.979 -0.152 0.025
